2024-05-27 20:44:13,750: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-27 20:44:13,970: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-05-27 20:44:14,930: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-05-27 20:44:14,931: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-27 20:44:14,932: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-05-27 20:44:14,932: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-27 20:44:14,934: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-27 20:44:14[0m
2024-05-27 20:44:14,935: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:16,947: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:19,941: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-27 20:44:19[0m
2024-05-27 20:44:19,943: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-27 20:44:19,944: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-05-27 20:44:19,945: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-05-27 20:44:19,945: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-27 20:44:19[0m
2024-05-27 20:44:19,946: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:19,947: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:20,484: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-27 20:44:20[0m
2024-05-27 20:44:20,486: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-27 20:44:20,488: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-05-27 20:44:20,488: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-05-27 20:44:20,489: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-05-27 20:44:20,491: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-27 20:44:20,492: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-05-27 20:44:20,492: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-27 20:44:20,493: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-05-27 20:44:20,494: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-27 20:44:20,495: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-05-27 20:44:20,495: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-27 20:44:20,497: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-27 20:44:20[0m
2024-05-27 20:44:20,497: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:20,499: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:21,101: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-27 20:44:21[0m
2024-05-27 20:44:21,103: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-27 20:44:21,104: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-05-27 20:44:21,104: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-05-27 20:44:21,105: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-27 20:44:21[0m
2024-05-27 20:44:21,106: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:21,107: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:21,706: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-27 20:44:21[0m
2024-05-27 20:44:21,708: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-27 20:44:21,710: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-05-27 20:44:21,710: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-05-27 20:44:21,711: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-27 20:44:21[0m
2024-05-27 20:44:21,711: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:21,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-27 20:44:22,228: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-27 20:44:22[0m
